held_out_lot,family,feature,feature_group,sensor_family,importance_metric,importance,coefficient_sign,rank,top_20
9,pls,Stat3_Etch_MV_PlatenRFLoadPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.6527430071365894,-1,159,False
9,pls,Stat3_Etch_MV_PlatenRFLoadPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.9136843379674315,-1,76,False
9,pls,Stat3_Etch_MV_PlatenRFLoadPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.9168949739985783,1,75,False
9,pls,Stat3_Etch_MV_PlatenRFLoadPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.7596354626436197,1,134,False
9,pls,Stat3_Etch_MV_PlatenRFLoadPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.6938609135214249,1,151,False
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_mean,G1_level,rf_power_matching_electrical,VIP,2.2009790967496135,-1,6,True
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_std,G1_level,rf_power_matching_electrical,VIP,0.3955531428975668,-1,210,False
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_range,G1_level,rf_power_matching_electrical,VIP,2.418846578030188,-1,3,True
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.3163339935111877,1,38,False
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.7953894168307112,-1,119,False
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.94366343395398,-1,14,True
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,2.0021568341786007,-1,11,True
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,1.2748481601317176,1,41,False
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.7647226825058517,-1,132,False
9,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,1.093990488941178,1,57,False
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_mean,G1_level,rf_power_matching_electrical,VIP,0.5835734395910253,1,166,False
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_std,G1_level,rf_power_matching_electrical,VIP,1.111494204898648,1,53,False
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_range,G1_level,rf_power_matching_electrical,VIP,2.074330353761702,1,8,True
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.9488223364341762,1,70,False
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8526935796887972,1,105,False
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,2.067921305019478,-1,9,True
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.686192468701386,1,20,True
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,1.9528580522244239,-1,13,True
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.830601430441552,-1,111,False
9,pls,Stat3_Etch_MV_PlatenRFReflectedPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.6687843918066376,1,156,False
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_mean,G1_level,rf_power_matching_electrical,VIP,2.4557996404407536,-1,2,True
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_std,G1_level,rf_power_matching_electrical,VIP,1.784217103975174,1,18,True
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_range,G1_level,rf_power_matching_electrical,VIP,1.4976872327923547,1,34,False
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.9204698554238889,1,74,False
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8890489830101473,1,89,False
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,2.545405419250731,-1,1,True
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.3167452900157803,-1,37,False
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,2.2445577878721075,-1,4,True
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.7772358869805812,1,128,False
9,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.9111269229198656,1,77,False
9,pls,Stat3_Etch_MV_Pressure__active_mean,G1_level,pressure,VIP,0.40877945915165353,1,203,False
9,pls,Stat3_Etch_MV_Pressure__active_std,G1_level,pressure,VIP,1.861407716528184,-1,15,True
9,pls,Stat3_Etch_MV_Pressure__active_range,G1_level,pressure,VIP,0.8559485835693972,-1,103,False
9,pls,Stat3_Etch_MV_Pressure__active_slope,G2_temporal_drift,pressure,VIP,0.9415510501033689,1,73,False
9,pls,Stat3_Etch_MV_Pressure__early_late_delta,G2_temporal_drift,pressure,VIP,0.5884974196646034,1,165,False
9,pls,Stat3_Etch_MV_Pressure__long_phase_mean,G3_bosch_phase,pressure,VIP,0.2814543933496771,-1,228,False
9,pls,Stat3_Etch_MV_Pressure__short_phase_mean,G3_bosch_phase,pressure,VIP,0.21981261620651388,1,237,False
9,pls,Stat3_Etch_MV_Pressure__phase_difference,G3_bosch_phase,pressure,VIP,0.1802150607106029,-1,239,False
9,pls,Stat3_Etch_MV_Pressure__cycle_mean_std,G4_cycle_behavior,pressure,VIP,0.6615465360583326,1,158,False
9,pls,Stat3_Etch_MV_Pressure__cycle_mean_slope,G4_cycle_behavior,pressure,VIP,0.5412681826811503,1,177,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__active_mean,G1_level,rf_power_matching_electrical,VIP,0.25062867279497936,1,232,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__active_std,G1_level,rf_power_matching_electrical,VIP,0.2531164385199621,1,231,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.4011826341320709,-1,206,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.5210629575543199,-1,180,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.25024228741586685,1,233,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.25024228741586685,1,234,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.245085894285633,1,235,False
9,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.4089341418451594,-1,202,False
9,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_mean,G1_level,rf_power_matching_electrical,VIP,0.9000185898872664,-1,83,False
9,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_std,G1_level,rf_power_matching_electrical,VIP,0.9037779529470596,1,80,False
9,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.9000357341352766,1,82,False
9,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.9001718764888934,1,81,False
9,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8988330877750197,-1,84,False
9,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8988330877750197,1,85,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__active_mean,G1_level,rf_power_matching_electrical,VIP,1.5193188565264055,1,29,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__active_std,G1_level,rf_power_matching_electrical,VIP,0.8648217670482502,-1,100,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__active_range,G1_level,rf_power_matching_electrical,VIP,0.6824551090435139,-1,154,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.7465854811911804,-1,138,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8069451918183697,1,118,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,2.106647134040315,1,7,True
9,pls,Stat3_Etch_MV_SourceRFLoadPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.750550926367189,1,137,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8372807971978486,1,109,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.39149582701566815,1,212,False
9,pls,Stat3_Etch_MV_SourceRFLoadPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.709100689826129,-1,146,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_mean,G1_level,rf_power_matching_electrical,VIP,0.6138154751953769,1,162,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_std,G1_level,rf_power_matching_electrical,VIP,0.7539983463556633,1,136,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_range,G1_level,rf_power_matching_electrical,VIP,0.8196205101058736,-1,115,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.076187641146596,-1,58,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8652515956104057,-1,98,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.6094262251145598,1,164,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.7193048829230265,1,142,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.7591977606200273,1,135,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.447080421814546,1,193,False
9,pls,Stat3_Etch_MV_SourceRFPeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8667019212068598,-1,96,False
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_mean,G1_level,rf_power_matching_electrical,VIP,2.016674243748925,-1,10,True
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_std,G1_level,rf_power_matching_electrical,VIP,1.622400761152482,-1,24,False
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_range,G1_level,rf_power_matching_electrical,VIP,2.235186144924261,-1,5,True
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.2611527913592697,1,42,False
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8690790131210716,1,95,False
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.58691938828176,-1,26,False
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.972728134548619,-1,12,True
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,1.800351091027712,1,17,True
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8651117820212303,1,99,False
9,pls,Stat3_Etch_MV_SourceRFReflectedPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,1.1798522721819993,-1,46,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__active_mean,G1_level,remaining_process_signals,VIP,1.512404860381573,1,30,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__active_std,G1_level,remaining_process_signals,VIP,0.7925627888604371,1,123,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__active_range,G1_level,remaining_process_signals,VIP,0.3292840794485408,1,222,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__active_slope,G2_temporal_drift,remaining_process_signals,VIP,0.794077920208475,-1,121,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__early_late_delta,G2_temporal_drift,remaining_process_signals,VIP,0.7920874701233185,-1,124,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__long_phase_mean,G3_bosch_phase,remaining_process_signals,VIP,1.503026603992751,1,32,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__short_phase_mean,G3_bosch_phase,remaining_process_signals,VIP,0.992569414137816,1,68,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__phase_difference,G3_bosch_phase,remaining_process_signals,VIP,0.23238544788025028,-1,236,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__cycle_mean_std,G4_cycle_behavior,remaining_process_signals,VIP,1.309604466133799,-1,39,False
9,pls,Stat3_Etch_MV_moriInnerCurrent__cycle_mean_slope,G4_cycle_behavior,remaining_process_signals,VIP,0.81408831948842,-1,116,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__active_mean,G1_level,pressure,absolute_standardized_coefficient,0.004207386046043945,1,143,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__active_std,G1_level,pressure,absolute_standardized_coefficient,0.018027230565313843,-1,21,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__active_range,G1_level,pressure,absolute_standardized_coefficient,0.01522946082968664,-1,31,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__active_slope,G2_temporal_drift,pressure,absolute_standardized_coefficient,0.0020555817751689897,-1,182,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__early_late_delta,G2_temporal_drift,pressure,absolute_standardized_coefficient,0.0023964270790660085,-1,171,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__long_phase_mean,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.0008859803059440251,1,216,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__short_phase_mean,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.008160267619803699,1,81,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__phase_difference,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.00897478247718433,-1,71,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__cycle_mean_std,G4_cycle_behavior,pressure,absolute_standardized_coefficient,0.01459715237191736,1,34,False
9,ridge,Stat3_Etch_MV_ForeLinePressure__cycle_mean_slope,G4_cycle_behavior,pressure,absolute_standardized_coefficient,0.004465894591144687,1,138,False
9,ridge,Stat3_Etch_MV_Gas1Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0012813114490774448,-1,204,False
9,ridge,Stat3_Etch_MV_Gas1Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0008295746449524077,1,217,False
9,ridge,Stat3_Etch_MV_Gas1Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0006499661634370222,-1,230,False
9,ridge,Stat3_Etch_MV_Gas1Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.00019167773392594922,1,237,False
9,ridge,Stat3_Etch_MV_Gas1Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0011946700710874078,1,208,False
9,ridge,Stat3_Etch_MV_Gas1Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0033169470562058297,-1,159,False
9,ridge,Stat3_Etch_MV_Gas1Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,3.147925544568723e-05,-1,240,False
9,ridge,Stat3_Etch_MV_Gas1Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0006539712812359425,-1,227,False
9,ridge,Stat3_Etch_MV_Gas1Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.005716072560587517,1,113,False
9,ridge,Stat3_Etch_MV_Gas1Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.00827154831912279,1,80,False
9,ridge,Stat3_Etch_MV_Gas2Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.007669187463573186,1,86,False
9,ridge,Stat3_Etch_MV_Gas2Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.005822477110067233,1,111,False
9,ridge,Stat3_Etch_MV_Gas2Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.003387952365117512,1,157,False
9,ridge,Stat3_Etch_MV_Gas2Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.006084849951603783,1,105,False
9,ridge,Stat3_Etch_MV_Gas2Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0008916220677920722,1,215,False
9,ridge,Stat3_Etch_MV_Gas2Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.007763752786658898,1,85,False
9,ridge,Stat3_Etch_MV_Gas2Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.007410168935572589,1,94,False
9,ridge,Stat3_Etch_MV_Gas2Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.007664032947141156,1,87,False
9,ridge,Stat3_Etch_MV_Gas2Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.013255590764280406,1,39,False
9,ridge,Stat3_Etch_MV_Gas2Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.006549215822561244,1,101,False
9,ridge,Stat3_Etch_MV_Gas4Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.009510362581831376,-1,66,False
9,ridge,Stat3_Etch_MV_Gas4Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0037266316315113244,-1,151,False
9,ridge,Stat3_Etch_MV_Gas4Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0018475014338113593,-1,185,False
9,ridge,Stat3_Etch_MV_Gas4Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.007810175812649518,1,84,False
9,ridge,Stat3_Etch_MV_Gas4Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.001633031293523221,1,193,False
9,ridge,Stat3_Etch_MV_Gas4Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0013891492656074352,1,201,False
9,ridge,Stat3_Etch_MV_Gas4Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0013082866765064339,-1,203,False
9,ridge,Stat3_Etch_MV_Gas4Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.012684809157349142,1,41,False
9,ridge,Stat3_Etch_MV_Gas4Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.0075370434610052585,-1,92,False
9,ridge,Stat3_Etch_MV_Gas5Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.013884130661149083,1,35,False
9,ridge,Stat3_Etch_MV_Gas5Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.01225595038864662,-1,45,False
9,ridge,Stat3_Etch_MV_Gas5Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0014162765685336138,1,199,False
9,ridge,Stat3_Etch_MV_Gas5Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.009204352308473484,-1,68,False
9,ridge,Stat3_Etch_MV_Gas5Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0023676887464550815,1,172,False
9,ridge,Stat3_Etch_MV_Gas5Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0036873670077322905,-1,152,False
9,ridge,Stat3_Etch_MV_Gas5Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.013627324477986057,1,36,False
9,ridge,Stat3_Etch_MV_Gas5Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.00947578670685148,1,67,False
9,ridge,Stat3_Etch_MV_Gas5Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.007327893092637586,1,95,False
9,ridge,Stat3_Etch_MV_Gas7Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0013868905333544578,1,202,False
9,ridge,Stat3_Etch_MV_Gas7Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.00017371272957312969,1,238,False
9,ridge,Stat3_Etch_MV_Gas7Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.004162759567852514,-1,144,False
9,ridge,Stat3_Etch_MV_Gas7Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.007077236275626233,1,98,False
9,ridge,Stat3_Etch_MV_Gas7Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.009911137347171969,1,63,False
9,ridge,Stat3_Etch_MV_Gas7Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0012787167850444262,1,205,False
9,ridge,Stat3_Etch_MV_Gas7Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.001694818858258302,1,190,False
9,ridge,Stat3_Etch_MV_Gas7Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.011687264871912335,-1,52,False
9,ridge,Stat3_Etch_MV_Gas7Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.005333877807195844,-1,125,False
9,ridge,Stat3_Etch_MV_Gas7Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.006666670550103792,1,100,False
9,ridge,Stat3_Etch_MV_Heater1Temp__active_mean,G1_level,heater_temperature,absolute_standardized_coefficient,0.001107877967573872,-1,212,False
9,ridge,Stat3_Etch_MV_Heater1Temp__active_std,G1_level,heater_temperature,absolute_standardized_coefficient,0.0004725984968296595,-1,234,False
9,ridge,Stat3_Etch_MV_Heater1Temp__active_slope,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.005080175018200243,1,130,False
9,ridge,Stat3_Etch_MV_Heater1Temp__early_late_delta,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.011598896860850617,-1,53,False
9,ridge,Stat3_Etch_MV_Heater1Temp__long_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0022337796796799447,-1,175,False
9,ridge,Stat3_Etch_MV_Heater1Temp__short_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.0016668156363258944,1,191,False
9,ridge,Stat3_Etch_MV_Heater1Temp__phase_difference,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.004334980716364284,-1,141,False
9,ridge,Stat3_Etch_MV_Heater1Temp__cycle_mean_std,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.018817713175233168,1,19,True
9,ridge,Stat3_Etch_MV_Heater1Temp__cycle_mean_slope,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.0033418303009439235,1,158,False
9,ridge,Stat3_Etch_MV_Heater2Temp__active_mean,G1_level,heater_temperature,absolute_standardized_coefficient,0.005603902341176501,1,119,False
9,ridge,Stat3_Etch_MV_Heater2Temp__active_std,G1_level,heater_temperature,absolute_standardized_coefficient,0.004725518619069896,-1,133,False
9,ridge,Stat3_Etch_MV_Heater2Temp__active_range,G1_level,heater_temperature,absolute_standardized_coefficient,0.0022038423448258594,1,176,False
9,ridge,Stat3_Etch_MV_Heater2Temp__active_slope,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0021006421909537413,-1,180,False
9,ridge,Stat3_Etch_MV_Heater2Temp__early_late_delta,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.01042747275260793,-1,62,False
9,ridge,Stat3_Etch_MV_Heater2Temp__long_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.005627704455431791,1,117,False
9,ridge,Stat3_Etch_MV_Heater2Temp__short_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.00553554264112875,1,120,False
9,ridge,Stat3_Etch_MV_Heater2Temp__phase_difference,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.009122361344679588,1,70,False
9,ridge,Stat3_Etch_MV_Heater2Temp__cycle_mean_std,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.005047984466728226,-1,131,False
9,ridge,Stat3_Etch_MV_Heater2Temp__cycle_mean_slope,G4_cycle_behavior,heater_temperature,absolute_standardized_coefficient,0.0019835957504975746,-1,183,False
9,ridge,Stat3_Etch_MV_Heater3Temp__active_mean,G1_level,heater_temperature,absolute_standardized_coefficient,0.004341686483813466,1,139,False
9,ridge,Stat3_Etch_MV_Heater3Temp__active_std,G1_level,heater_temperature,absolute_standardized_coefficient,0.013253060613601415,1,40,False
9,ridge,Stat3_Etch_MV_Heater3Temp__active_range,G1_level,heater_temperature,absolute_standardized_coefficient,0.016156911719598176,1,27,False
9,ridge,Stat3_Etch_MV_Heater3Temp__active_slope,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0017070635421346228,1,189,False
9,ridge,Stat3_Etch_MV_Heater3Temp__early_late_delta,G2_temporal_drift,heater_temperature,absolute_standardized_coefficient,0.0010590288727810406,-1,213,False
9,ridge,Stat3_Etch_MV_Heater3Temp__long_phase_mean,G3_bosch_phase,heater_temperature,absolute_standardized_coefficient,0.004237826634945514,1,142,False
