experiment_key,test_lot,calibration_lot,nominal_coverage,X,Y,observed,predicted,absolute_error,point_half_width,point_covered,simultaneous_half_width,simultaneous_map_covered
2024-07-11_03,4,3,0.8,0.0,-57000.0,42.8902,43.0725982896849,0.18239828968489746,0.5161943564902671,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,-57000.0,42.93,43.15268206661812,0.22268206661811973,0.4994599183397668,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,-57000.0,43.2611,43.52305016926038,0.2619501692603805,0.47915153652271414,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,-57000.0,44.9071,45.2746333371951,0.3675333371950984,0.4934844457558114,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,76000.0,-57000.0,51.6952,52.39558411560376,0.7003841156037609,0.6443897399675151,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,-76000.0,-38000.0,46.0269,46.333539326973515,0.30663932697351726,0.6125092023941221,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-57000.0,-38000.0,42.9297,43.001271872469204,0.07157187246920671,0.3098393576243623,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-38000.0,-38000.0,42.4783,42.537557165115,0.059257165114999566,0.3503883714563827,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,-38000.0,42.6022,42.717800340876366,0.1156003408763624,0.4715569526384584,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,-38000.0,42.7043,42.881094561172645,0.1767945611726418,0.5218556123759583,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,-38000.0,42.5858,42.79735615126548,0.21155615126548355,0.4940325951014728,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,-38000.0,42.4292,42.675252350698734,0.24605235069873288,0.46756475251517315,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,-38000.0,42.827,43.13650137069695,0.3095013706969496,0.4732032159202504,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,76000.0,-38000.0,45.7601,46.19013576506974,0.4300357650697393,0.5097510042426592,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-95000.0,-19000.0,51.0253,50.97758993828445,0.04771006171554859,0.5418967994401243,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-76000.0,-19000.0,43.8748,44.078034941577485,0.20323494157748456,0.5131052198041033,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-57000.0,-19000.0,42.1803,42.237415703345135,0.05711570334513283,0.31075647248389515,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-38000.0,-19000.0,42.2537,42.33749646705573,0.08379646705572696,0.3764520799139319,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,-19000.0,42.6361,42.768561687594016,0.13246168759401655,0.5272768670897179,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,-19000.0,42.7906,42.976217407170445,0.18561740717044728,0.5206838608957582,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,-19000.0,42.6017,42.815477271215215,0.21377727121521417,0.5073667036571408,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,-19000.0,42.2047,42.4500956594077,0.24539565940769847,0.48274534738869335,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,-19000.0,42.0894,42.376493332055354,0.28709333205535614,0.4660566542106821,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,76000.0,-19000.0,43.6713,44.0663723101819,0.39507231018189515,0.4804133729474529,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,95000.0,-19000.0,51.7428,53.03704215228923,1.294242152289229,2.634390738119265,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-95000.0,0.0,51.1826,52.10115154688265,0.9185515468826466,0.6614351708015462,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,-76000.0,0.0,43.1434,43.351174551936936,0.20777455193693584,0.5124110309307994,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-57000.0,0.0,41.8174,41.889679851067775,0.07227985106777624,0.34614366206186986,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-38000.0,0.0,42.0377,42.12653602262169,0.08883602262169177,0.4176892227225224,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,0.0,42.4881,42.62725397228068,0.13915397228067405,0.5209486835909374,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,0.0,42.6904,42.90439428140223,0.2139942814022362,0.5095120603356165,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,0.0,42.4539,42.660082516189476,0.2061825161894788,0.4917842350500692,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,0.0,41.9694,42.20379556045483,0.23439556045482846,0.48114826059054394,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,0.0,41.708,41.9907168043087,0.2827168043086985,0.48067314293945884,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,76000.0,0.0,42.9498,43.35020985060673,0.40040985060672796,0.4875268651894942,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,95000.0,0.0,50.6788,51.40910227319354,0.7303022731935371,0.7385075568427553,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-95000.0,19000.0,50.1333,49.917052927156114,0.21624707284388478,0.6240327509484374,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-76000.0,19000.0,43.293,43.54390755058751,0.25090755058751313,0.5772673423020578,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-57000.0,19000.0,41.5871,41.70837733829957,0.12127733829957066,0.43601624773811665,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-38000.0,19000.0,41.6662,41.803477201395516,0.1372772013955128,0.48873898833470264,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,19000.0,42.0241,42.16772998104589,0.14362998104589053,0.5249267267322679,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,19000.0,42.195,42.374263482461274,0.17926348246127333,0.5131024920987599,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,19000.0,41.9722,42.174232994111364,0.202032994111363,0.48496268709885726,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,19000.0,41.5743,41.81460509241055,0.24030509241055142,0.4743134424068316,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,19000.0,41.4668,41.7504797160868,0.28367971608680165,0.47215298653625837,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,76000.0,19000.0,43.0538,43.477264416362736,0.4234644163627337,0.4956123188486785,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,95000.0,19000.0,51.1519,52.353910917824685,1.202010917824687,0.6996200860146544,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,-76000.0,38000.0,44.8685,45.300837683472814,0.43233768347281654,0.5985111603935565,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-57000.0,38000.0,41.7108,41.87808116938174,0.16728116938173798,0.5111008793092608,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-38000.0,38000.0,41.2312,41.35000051988017,0.1188005198801676,0.4509603336921302,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,38000.0,41.3485,41.477730990006634,0.12923099000663285,0.503848268292046,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,38000.0,41.464,41.63842405605821,0.1744240560582142,0.504644855795604,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,38000.0,41.3092,41.502368460358866,0.19316846035886925,0.4795004082349905,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,38000.0,41.1443,41.385023520831865,0.24072352083186388,0.47820695622893084,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,38000.0,41.5691,41.89323214790184,0.3241321479018424,0.4720346614051465,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,76000.0,38000.0,44.5516,45.03052727842772,0.47892727842771876,0.5071922108148783,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-76000.0,57000.0,50.2874,51.18359182764527,0.8961918276452749,0.6347730608612352,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,-57000.0,57000.0,43.1958,43.48519042195026,0.28939042195025877,0.5760647027291128,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-38000.0,57000.0,41.3839,41.55623763018266,0.17233763018266046,0.531593987050826,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,57000.0,40.9856,41.13208844458489,0.14648844458488952,0.5082956737020865,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,57000.0,40.9309,41.109899452172314,0.17899945217231306,0.5032889676412822,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,57000.0,40.9443,41.16570361909719,0.2214036190971882,0.4945076459260136,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,57000.0,41.281,41.56412680164727,0.28312680164727055,0.490370052301472,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,57000.0,42.965,43.37716550255819,0.41216550255818873,0.4935422453607714,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,76000.0,57000.0,49.8962,50.740438576483974,0.8442385764839742,0.7395180942670976,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,-57000.0,76000.0,49.8344,50.68625948111544,0.8518594811154401,0.6302142859643638,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,-38000.0,76000.0,44.1382,44.52800378974947,0.3898037897494717,0.5849607083993789,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,76000.0,42.3098,42.60992541703687,0.3001254170368668,0.5461167254835289,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,76000.0,41.8509,42.15612914566609,0.3052291456660896,0.5304690923046493,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,76000.0,42.2464,42.57916681677844,0.3327668167784381,0.518502473917799,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,38000.0,76000.0,43.9707,44.39301810763698,0.42231810763698263,0.5241595328976203,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,57000.0,76000.0,49.5712,50.26944703927448,0.6982470392744844,0.6731599430439132,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,-19000.0,95000.0,48.6409,49.12457370787598,0.48367370787597963,0.6470395678894718,True,2.634390738119265,True
2024-07-11_03,4,3,0.8,0.0,95000.0,49.2153,50.07729099754434,0.8619909975443392,0.5985517218744292,False,2.634390738119265,True
2024-07-11_03,4,3,0.8,19000.0,95000.0,49.0062,49.94156928138659,0.9353692813865919,0.6567212899435901,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,-95000.0,52.1916,51.08137109251052,1.1102289074894784,0.5761349979750392,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,-95000.0,52.0729,51.21699667964755,0.8559033203524464,0.6567958238786531,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,-95000.0,52.255,51.073214103410194,1.1817858965898083,0.5945717640215733,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,-76000.0,51.9183,50.96977821631726,0.9485217836827431,0.6338533873422065,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,-76000.0,46.3893,45.75020371460169,0.6390962853983098,0.6006884455517181,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,-76000.0,44.6609,44.066524755545224,0.5943752444547741,0.5608400144521042,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,-76000.0,44.2587,43.62113538836502,0.6375646116349785,0.5338710529265498,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,-76000.0,44.6112,43.93386494858216,0.6773350514178347,0.5264006018505185,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,38000.0,-76000.0,46.2756,45.48776589082459,0.7878341091754066,0.5295790432721077,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,57000.0,-76000.0,51.7447,50.72361324508875,1.0210867549112521,0.6160549044915058,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-76000.0,-57000.0,51.5831,50.689836993321656,0.893263006678346,0.6404300908560501,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,-57000.0,44.7416,44.1799789743563,0.5616210256436958,0.5126249890006065,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,-57000.0,43.0255,42.52187260164588,0.5036273983541193,0.38197918994210767,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,-57000.0,42.6523,42.13111145216673,0.521188547833269,0.46754170286146746,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,-57000.0,42.6061,42.031111296428556,0.5749887035714423,0.5161943564902671,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,-57000.0,42.6465,42.005642541351605,0.6408574586483979,0.4994599183397668,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,38000.0,-57000.0,42.9808,42.25378906296821,0.7270109370317925,0.47915153652271414,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,57000.0,-57000.0,44.618,43.79071383042463,0.8272861695753733,0.4934844457558114,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,76000.0,-57000.0,51.359,50.29630589216128,1.0626941078387233,0.6443897399675151,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-76000.0,-38000.0,45.6548,45.034456716584934,0.6203432834150675,0.6125092023941221,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,-38000.0,42.6097,42.133555483152406,0.4761445168475902,0.3098393576243623,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,-38000.0,42.1827,41.70802498928583,0.47467501071416507,0.3503883714563827,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,-38000.0,42.32,41.82953393281906,0.49046606718093955,0.4715569526384584,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,-38000.0,42.4203,41.88408764913817,0.536212350861824,0.5218556123759583,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,-38000.0,42.3106,41.719279056187816,0.5913209438121854,0.4940325951014728,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,38000.0,-38000.0,42.1432,41.47753362013664,0.6656663798633602,0.46756475251517315,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,57000.0,-38000.0,42.54,41.78711293879449,0.7528870612055059,0.4732032159202504,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,76000.0,-38000.0,45.4604,44.57167382866038,0.88872617133962,0.5097510042426592,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-95000.0,-19000.0,50.7175,50.110675296816524,0.6068247031834773,0.5418967994401243,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-76000.0,-19000.0,43.5219,42.95949792891699,0.5624020710830138,0.5131052198041033,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,-19000.0,41.866,41.39927923399523,0.4667207660047694,0.31075647248389515,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,-19000.0,41.9716,41.50193722698149,0.4696627730185128,0.3764520799139319,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,-19000.0,42.3527,41.84978136264832,0.5029186373516765,0.5272768670897179,True,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,-19000.0,42.5118,41.97622571915958,0.5355742808404216,0.5206838608957582,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,-19000.0,42.3242,41.763893763014835,0.5603062369851628,0.5073667036571408,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,38000.0,-19000.0,41.9231,41.30328678694518,0.6198132130548188,0.48274534738869335,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,57000.0,-19000.0,41.805,41.10280761672582,0.7021923832741805,0.4660566542106821,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,76000.0,-19000.0,43.3685,42.5474449036798,0.8210550963201939,0.4804133729474529,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,95000.0,-19000.0,51.3001,49.89435517970643,1.4057448202935703,2.634390738119265,True,2.634390738119265,True
2024-07-11_04,4,3,0.8,-95000.0,0.0,50.753,49.76304159740757,0.9899584025924284,0.6614351708015462,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-76000.0,0.0,42.7999,42.239142654320176,0.5607573456798249,0.5124110309307994,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,0.0,41.5014,41.028404433994766,0.4729955660052312,0.34614366206186986,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,0.0,41.7351,41.2671578715667,0.4679421284333003,0.4176892227225224,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,0.0,42.1974,41.69568809083887,0.5017119091611306,0.5209486835909374,True,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,0.0,42.4059,41.854669379450975,0.5512306205490276,0.5095120603356165,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,0.0,42.1696,41.59384576823035,0.5757542317696505,0.4917842350500692,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,38000.0,0.0,41.6798,41.076821039847175,0.602978960152825,0.48114826059054394,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,57000.0,0.0,41.4184,40.74901056147449,0.6693894385255064,0.48067314293945884,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,76000.0,0.0,42.6488,41.853979923331444,0.7948200766685574,0.4875268651894942,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,95000.0,0.0,50.351,49.25242155385805,1.0985784461419499,0.7385075568427553,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-95000.0,19000.0,49.869,49.52329044082892,0.3457095591710768,0.6240327509484374,True,2.634390738119265,True
2024-07-11_04,4,3,0.8,-76000.0,19000.0,42.934,42.32700048815408,0.6069995118459204,0.5772673423020578,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,19000.0,41.2703,40.76637392915707,0.5039260708429296,0.43601624773811665,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,19000.0,41.3621,40.87864488454581,0.4834551154541913,0.48873898833470264,True,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,19000.0,41.7207,41.23040856168577,0.4902914383142303,0.5249267267322679,True,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,19000.0,41.9063,41.37355323885659,0.5327467611434145,0.5131024920987599,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,19000.0,41.6875,41.11746909200189,0.5700309079981096,0.48496268709885726,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,38000.0,19000.0,41.2709,40.66475426104886,0.6061457389511347,0.4743134424068316,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,57000.0,19000.0,41.1697,40.491677996067686,0.6780220039323126,0.47215298653625837,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,76000.0,19000.0,42.7485,41.94074253328296,0.8077574667170424,0.4956123188486785,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,95000.0,19000.0,50.7102,49.247819926213246,1.462380073786754,0.6996200860146544,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-76000.0,38000.0,44.4821,43.74799609362563,0.7341039063743722,0.5985111603935565,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,38000.0,41.3657,40.829545847395,0.5361541526049933,0.5111008793092608,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,38000.0,40.9181,40.424062385877285,0.4940376141227176,0.4509603336921302,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,38000.0,41.0404,40.53203866552158,0.5083613344784155,0.503848268292046,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,38000.0,41.1656,40.624406141511464,0.5411938584885334,0.504644855795604,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,38000.0,41.0048,40.451040347908766,0.5537596520912373,0.4795004082349905,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,38000.0,38000.0,40.8475,40.21937855464237,0.6281214453576283,0.47820695622893084,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,57000.0,38000.0,41.2678,40.532081605580764,0.7357183944192371,0.4720346614051465,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,76000.0,38000.0,44.2375,43.3400328692827,0.8974671307172954,0.5071922108148783,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-76000.0,57000.0,49.8316,48.84199833630876,0.9896016636912393,0.6347730608612352,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-57000.0,57000.0,42.7855,42.17904016207387,0.6064598379261312,0.5760647027291128,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-38000.0,57000.0,41.0419,40.487055917304595,0.5548440826954035,0.531593987050826,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,-19000.0,57000.0,40.6661,40.11301977042905,0.553080229570952,0.5082956737020865,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,0.0,57000.0,40.6163,40.04279141118562,0.5735085888143843,0.5032889676412822,False,2.634390738119265,True
2024-07-11_04,4,3,0.8,19000.0,57000.0,40.6298,40.02981532176423,0.5999846782357707,0.4945076459260136,False,2.634390738119265,True
